,Make:,Model:,Year:,Trim:,Body type:,Exterior color:,Interior color:,Mileage:,VIN:,Stock number:,Price:,Dealer Name:,Dealer Address:
110,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Black Clearcoat,Dark Saddle/Black,2 mi,1C4JJXP63NW271126,G220269,"$63,155",Fowler Jeep of Boulder,"5075 East Pearl Pkwy Boulder, CO 80301"
111,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Bright White Clearcoat,Black,,1C4JJXP62NW249778,NW249778,"$61,483",Mark Dodge,"3777 Gerstner Memorial Blvd Lake Charles, LA 70607"
112,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Black,Black,0 mi,1C4JJXP69NW228569,53282679,"$61,570",Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035"
113,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Firecracker Red Clearcoat,Black,,1C4JJXP64NW137113,F0795,"$61,570",Forest Lane Chrysler Dodge Jeep Ram,"2536 Forest Ln Dallas, TX 75234"
114,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Bright White Clearcoat,Dark Saddle/Black,2 mi,1C4JJXP67NW275034,G220259,"$63,285",Fowler Jeep of Boulder,"5075 East Pearl Pkwy Boulder, CO 80301"
115,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Gray (Granite Crystal Metallic Clearcoat),Dark Saddle/Black,,1C4JJXP61NW220272,NW220272,"$61,613",Mark Dodge,"3777 Gerstner Memorial Blvd Lake Charles, LA 70607"
116,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Gray (Granite Crystal Metallic Clearcoat),Gray (Clx9),,1C4JJXP63NW274656,53983970,"$61,630",Classic Chrysler Dodge Jeep Ram Fiat,"1111 E Interstate 20 Arlington, TX 76018"
117,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Bright White,Black,0 mi,1C4JJXP69NW275827,275827,"$61,815",Dodge City of McKinney,"700 South Central Expressway Mckinney, TX 75070"
118,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Sting-Gray Clearcoat,Dark Saddle/Black,1 mi,1C4JJXP62NW229918,NW229918,"$61,910",Clay Cooley Chrysler Dodge Jeep,"1261 E Airport Fwy Irving, TX 75062"
119,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Hydro Blue Pearlcoat,Black,0 mi,1C4JJXP65NW228648,228648,"$61,925",Richardson Chrysler Jeep Dodge Ram,"1321 N Central Expy Richardson, TX 75080"
120,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Gray (Granite Crystal),Black,0 mi,1C4JJXP64NW182956,182956,"$61,925",Richardson Chrysler Jeep Dodge Ram,"1321 N Central Expy Richardson, TX 75080"
121,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Silver Zynith Clearcoat,Black,,1C4JJXP60NW277580,NW277580,"$61,925",Classic Chrysler Dodge Jeep Ram Fiat,"1111 E Interstate 20 Arlington, TX 76018"
122,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Bright White Clearcoat,Black,,1C4JJXR6XNW268026,NW268026,"$61,927",Mark Dodge,"3777 Gerstner Memorial Blvd Lake Charles, LA 70607"
123,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Bright White Clearcoat,Black,,1C4JJXR6XNW268009,NW268009,"$61,927",Mark Dodge,"3777 Gerstner Memorial Blvd Lake Charles, LA 70607"
124,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Brown (Limited Edition Gobi Clearcoat),Dark Saddle/Black,1 mi,1C4JJXP60NW229917,NW229917,"$62,010",Clay Cooley Chrysler Dodge Jeep,"1261 E Airport Fwy Irving, TX 75062"
125,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Hydro Blue Pearl Coat,Black,,1C4JJXP63NW259848,NW259848,"$62,032",Mark Dodge,"3777 Gerstner Memorial Blvd Lake Charles, LA 70607"
126,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Silver Zynith Clearcoat,Black,,1C4JJXP68NW239658,NW239658,"$62,060",Mark Dodge,"3777 Gerstner Memorial Blvd Lake Charles, LA 70607"
127,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Sarge Green Clearcoat,Black,,1C4JJXR69NW257812,NW257812,"$62,107",Mark Dodge,"3777 Gerstner Memorial Blvd Lake Charles, LA 70607"
128,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Black Clearcoat,Black,15 mi,1C4JJXP65NW153563,NW153563,"$62,218",Premier CDJR of Lamesa,"1611 Lubbock Hwy Lamesa, TX 79331"
129,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Silver,Black,13 mi,1C4JJXP67NW228571,53282681,"$62,220",Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035"
130,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Gray,Black,13 mi,1C4JJXP69NW228572,53282682,"$62,220",Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035"
131,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Black Clearcoat,Black,,1C4JJXP64NW232268,F0831,"$62,220",Forest Lane Chrysler Dodge Jeep Ram,"2536 Forest Ln Dallas, TX 75234"
132,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Sting-Gray Clearcoat,Black,,1C4JJXP66NW232272,F0851,"$62,220",Forest Lane Chrysler Dodge Jeep Ram,"2536 Forest Ln Dallas, TX 75234"
133,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Sting-Gray Clearcoat,Black,,1C4JJXP66NW153071,F0850,"$62,220",Forest Lane Chrysler Dodge Jeep Ram,"2536 Forest Ln Dallas, TX 75234"
134,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Black Clearcoat,Black,,1C4JJXR68NW260703,NW260703,"$62,283",Mark Dodge,"3777 Gerstner Memorial Blvd Lake Charles, LA 70607"
135,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Firecracker Red Clearcoat,Dark Saddle/Black,4 mi,1C4JJXP69NW250488,250488,"$62,315",Moritz Chrysler Jeep Dodge,"9101 Camp Bowie West Fort Worth, TX 76116"
136,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Sting-Gray Clearcoat,Black,,1C4JJXP6XNW153073,F0833,"$62,415",Forest Lane Chrysler Dodge Jeep Ram,"2536 Forest Ln Dallas, TX 75234"
137,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Sting-Gray Clearcoat,Black,,1C4JJXP69NW229222,F0832,"$62,415",Forest Lane Chrysler Dodge Jeep Ram,"2536 Forest Ln Dallas, TX 75234"
138,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Black,Black,0 mi,1C4JJXP66NW271105,271105,"$62,460",Dodge City of McKinney,"700 South Central Expressway Mckinney, TX 75070"
139,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Gray (Granite Crystal Metallic Clearcoat),Black,,1C4JJXP66NW171103,NW171103,"$62,565",Classic Chrysler Dodge Jeep Ram Fiat,"1111 E Interstate 20 Arlington, TX 76018"
140,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Silver Zynith Clearcoat,Black,,1C4JJXP61NW274655,NW274655,"$62,630",Classic Chrysler Dodge Jeep Ram Fiat,"1111 E Interstate 20 Arlington, TX 76018"
141,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Black Clearcoat,Dark Saddle/Black,,1C4JJXP60NW260309,NW260309,"$62,633",Mark Dodge,"3777 Gerstner Memorial Blvd Lake Charles, LA 70607"
142,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Hydro Blue Pearl Coat,Black,2 mi,1C4JJXP63NW250034,G220258,"$64,415",Fowler Jeep of Boulder,"5075 East Pearl Pkwy Boulder, CO 80301"
143,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Bright White Clearcoat,Black,,1C4JJXR63NW190253,NW190253,"$62,738",Mark Dodge,"3777 Gerstner Memorial Blvd Lake Charles, LA 70607"
144,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Bright White Clearcoat,Black,,1C4JJXR6XNW266731,NW266731,"$62,827",Mark Dodge,"3777 Gerstner Memorial Blvd Lake Charles, LA 70607"
145,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Silver Zynith Clearcoat,Black,,1C4JJXR60NW199508,NW199508,"$62,852",Mark Dodge,"3777 Gerstner Memorial Blvd Lake Charles, LA 70607"
146,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Bright White Clearcoat,White (Clx9),,1C4JJXP69NW274550,53822624,"$62,990",Classic Chrysler Dodge Jeep Ram Fiat,"1111 E Interstate 20 Arlington, TX 76018"
147,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Bright White Clearcoat,White (Clx9),,1C4JJXP62NW279136,53822625,"$62,990",Classic Chrysler Dodge Jeep Ram Fiat,"1111 E Interstate 20 Arlington, TX 76018"
148,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Brown (Limited Edition Gobi Clearcoat),Black,,1C4JJXR61NW232659,NW232659,"$63,098",Mark Dodge,"3777 Gerstner Memorial Blvd Lake Charles, LA 70607"
149,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Silver Zynith Clearcoat,Black,,1C4JJXR68NW266730,NW266730,"$63,183",Mark Dodge,"3777 Gerstner Memorial Blvd Lake Charles, LA 70607"
150,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Gray (Granite Crystal Metallic Clearcoat),Black,,1C4JJXR68NW185243,NW185243,"$63,259",Mark Dodge,"3777 Gerstner Memorial Blvd Lake Charles, LA 70607"
151,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Black Clearcoat,Black (Clx9),,1C4JJXP62NW274549,53822623,"$63,385",Classic Chrysler Dodge Jeep Ram Fiat,"1111 E Interstate 20 Arlington, TX 76018"
152,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Sting-Gray Clearcoat,Gray (Clx9),,1C4JJXP62NW274552,53822627,"$63,385",Classic Chrysler Dodge Jeep Ram Fiat,"1111 E Interstate 20 Arlington, TX 76018"
153,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Hydro Blue Pearl Coat,Blue (Clx9),,1C4JJXP60NW274551,53822626,"$63,385",Classic Chrysler Dodge Jeep Ram Fiat,"1111 E Interstate 20 Arlington, TX 76018"
154,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Sting-Gray Clearcoat,Black,,1C4JJXR6XNW261397,NW261397,"$63,607",Mark Dodge,"3777 Gerstner Memorial Blvd Lake Charles, LA 70607"
155,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Bright White Clearcoat,Black,,1C4JJXR61NW198660,F0722,"$63,625",Forest Lane Chrysler Dodge Jeep Ram,"2536 Forest Ln Dallas, TX 75234"
156,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Bright White Clearcoat,White (Clx9),,1C4JJXP61NW207568,52295789,"$63,685",Classic Chrysler Dodge Jeep Ram Fiat,"1111 E Interstate 20 Arlington, TX 76018"
157,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Firecracker Red Clearcoat,Black,,1C4JJXR68NW172119,NW172119,"$63,939",Mark Dodge,"3777 Gerstner Memorial Blvd Lake Charles, LA 70607"
158,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Hydro Blue Pearl Coat,Black,,1C4JJXR62NW238812,NW238812,"$64,079",Mark Dodge,"3777 Gerstner Memorial Blvd Lake Charles, LA 70607"
159,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Bright White Clearcoat,Black,,1C4JJXR68NW210626,NW210626,"$64,170",Mark Dodge,"3777 Gerstner Memorial Blvd Lake Charles, LA 70607"
160,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Black Clearcoat,Black,,1C4JJXR6XNW245975,NW245975,"$64,213",Mark Dodge,"3777 Gerstner Memorial Blvd Lake Charles, LA 70607"
161,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Hydro Blue Pearl Coat,Black,,1C4JJXR6XNW191867,NW191867,"$64,630",Mark Dodge,"3777 Gerstner Memorial Blvd Lake Charles, LA 70607"
162,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Hydro Blue Pearl Coat,Black,,1C4JJXR60NW153418,NW153418,"$64,693",Mark Dodge,"3777 Gerstner Memorial Blvd Lake Charles, LA 70607"
163,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Hydro Blue Pearl Coat,Black,,1C4JJXR66NW153293,NW153293,"$64,693",Mark Dodge,"3777 Gerstner Memorial Blvd Lake Charles, LA 70607"
164,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Black Clearcoat,Black,,1C4JJXR64NW153289,NW153289,"$64,693",Mark Dodge,"3777 Gerstner Memorial Blvd Lake Charles, LA 70607"
165,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Silver Zynith Clearcoat,Black,,1C4JJXP6XNW245963,NW245963,"$64,946",Mark Dodge,"3777 Gerstner Memorial Blvd Lake Charles, LA 70607"
166,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Bright White Clearcoat,Black,,1C4JJXR68NW239527,NW239527,"$64,988",Mark Dodge,"3777 Gerstner Memorial Blvd Lake Charles, LA 70607"
167,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Black Clearcoat,Black,,1C4JJXR68NW218757,NW218757,"$65,128",Mark Dodge,"3777 Gerstner Memorial Blvd Lake Charles, LA 70607"
168,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Silver Zynith Clearcoat,Black,,1C4JJXR60NW236587,NW236587,"$65,272",Mark Dodge,"3777 Gerstner Memorial Blvd Lake Charles, LA 70607"
169,Jeep,Wrangler,2021,Rubicon 4WD,SUV / crossover,Black Clearcoat,Black,16 mi,1C4JJXR62MW745210,NW745210,"$65,590",Classic Chrysler Dodge Jeep Ram Fiat,"1111 E Interstate 20 Arlington, TX 76018"
170,Jeep,Wrangler,2022,Sahara 4WD,SUV / crossover,Bright White Clearcoat,Black,,1C4JJXP62NW208745,NW208745,"$65,806",Mark Dodge,"3777 Gerstner Memorial Blvd Lake Charles, LA 70607"
171,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Yellow (High Velocity Clearcoat),Black,2 mi,1C4JJXR66NW193311,G220247,"$67,625",Fowler Jeep of Boulder,"5075 East Pearl Pkwy Boulder, CO 80301"
172,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Sting-Gray Clearcoat,Black,,1C4JJXR61NW234170,NW234170,"$66,073",Mark Dodge,"3777 Gerstner Memorial Blvd Lake Charles, LA 70607"
173,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Black Clearcoat,Black,,1C4JJXR61NW220270,NW220270,"$66,582",Mark Dodge,"3777 Gerstner Memorial Blvd Lake Charles, LA 70607"
174,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Gray (Granite Crystal Metallic Clearcoat),Black,,1C4JJXR62NW222609,NW222609,"$66,585",Mark Dodge,"3777 Gerstner Memorial Blvd Lake Charles, LA 70607"
175,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Sting-Gray Clearcoat,Black,,1C4JJXR66NW233340,NW233340,"$67,152",Mark Dodge,"3777 Gerstner Memorial Blvd Lake Charles, LA 70607"
176,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Sting-Gray Clearcoat,Black,,1C4JJXR62NW259840,NW259840,"$67,175",Mark Dodge,"3777 Gerstner Memorial Blvd Lake Charles, LA 70607"
177,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,PX8 Black Clear Coat,,0 mi,1C4JJXR6XNW178567,NW178567,"$67,210",Rockwall Chrysler Dodge Jeep Ram,"970 E I-30 Rockwall, TX 75087"
178,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Black Clearcoat,,5 mi,1C4JJXR61NW178568,NW178568,"$67,210",Rockwall Chrysler Dodge Jeep Ram,"970 E I-30 Rockwall, TX 75087"
179,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Bright White Clearcoat,Black,,1C4JJXR65NW183000,NW183000,"$67,247",Mark Dodge,"3777 Gerstner Memorial Blvd Lake Charles, LA 70607"
180,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Silver Zynith Clearcoat,Black,,1C4JJXR62NW191894,NW191894,"$67,367",Mark Dodge,"3777 Gerstner Memorial Blvd Lake Charles, LA 70607"
181,Jeep,Wrangler,2022,Rubicon 4WD,SUV / crossover,Brown (Limited Edition Gobi Clearcoat),Brown (Alx9),,1C4JJXR66NW227859,51427068,"$67,655",Classic Chrysler Dodge Jeep Ram Fiat,"1111 E Interstate 20 Arlington, TX 76018"
