vin,msrp,dealer's price,price,make,model,year,transmission,mileage,dealer name,dealer address,lat,lng
5TFLA5AB2NX012852,49036,49036,49036,Toyota,Tundra,2022,Automatic,5 miles,Fred Haas Toyota World,"20400 Interstate 45, Spring, TX 77373",30.0605658,-95.4310959
5TFLA5AB3NX111468,48957,48957,49194,Toyota,Tundra,2022,Automatic,1 miles,Family Toyota of Arlington,"1661 Wet N Wild Way, Arlington, TX 76011",32.7612421,-97.0858991
5TFLA5BC2NX001972,49409,49409,49409,Toyota,Tundra,2022,Automatic,5 miles,Fred Haas Toyota World,"20400 Interstate 45, Spring, TX 77373",30.0605658,-95.4310959
5TFLA5AB0NX011859,51566,53061,53061,Toyota,Tundra,2022,Automatic,5 miles,Sterling McCall Toyota Fort Bend,"20465 Southwest Freeway, Richmond, TX 77469",29.5586332,-95.6946978
5TFLA5EC3NX007307,51910,51910,51910,Toyota,Tundra,2022,Automatic,0 miles,Toyota of Katy,"21555 Katy Freeway, Katy, TX 77450",29.7835556,-95.7420479
5TFLA5DA3NX035933,50451,51946,51946,Toyota,Tundra,2022,Automatic,5 miles,Sterling Mccall Toyota,"9400 Southwest Freeway, Houston, TX 77074",29.6787228,-95.5395719
5TFLA5AB8NX012144,52044,52044,52044,Toyota,Tundra,2022,Automatic,5 miles,Fred Haas Toyota World,"20400 Interstate 45, Spring, TX 77373",30.0605658,-95.4310959
5TFLA5ABXNX010962,52044,52044,52044,Toyota,Tundra,2022,Automatic,19 miles,Fred Haas Toyota World,"20400 Interstate 45, Spring, TX 77373",30.0605658,-95.4310959
5TFLA5DBXNX039387,52471,52471,52471,Toyota,Tundra,2022,Automatic,5 miles,Fred Haas Toyota World,"20400 Interstate 45, Spring, TX 77373",30.0605658,-95.4310959
5TFLA5AB1NX011014,55733,55733,55733,Toyota,Tundra,2022,Automatic,0 miles,Don McGill Toyota of Houston,"11800 Katy Freeway, Houston, TX 77079",29.7871044,-95.5947165
5TFLA5DB5NX038549,56014,56014,56014,Toyota,Tundra,2022,Automatic,0 miles,Gullo Toyota of Conroe,"500 I-45 South, Conroe, TX 77304",30.3009349,-95.4686477
5TFLA5DB1NX038189,56114,56114,56114,Toyota,Tundra,2022,Automatic,0 miles,Gullo Toyota of Conroe,"500 I-45 South, Conroe, TX 77304",30.3009349,-95.4686477
5TFLA5DB1NX041562,56114,56114,56114,Toyota,Tundra,2022,Automatic,0 miles,Gullo Toyota of Conroe,"500 I-45 South, Conroe, TX 77304",30.3009349,-95.4686477
5TFJA5DB6NX037854,57556,57556,57556,Toyota,Tundra,2022,8 Speed Automatic,7 miles,Gullo Toyota of Conroe,"500 I-45 South, Conroe, TX 77304",30.3009349,-95.4686477
5TFJA5DB5NX039949,65378,65378,65378,Toyota,Tundra,2022,8 Speed Automatic,0 miles,Toyota of Katy,"21555 Katy Freeway, Katy, TX 77450",29.7835556,-95.7420479
5TFLA5AB1NX012938,58970,58970,58970,Toyota,Tundra,2022,8 Speed Automatic,0 miles,Don McGill Toyota of Houston,"11800 Katy Freeway, Houston, TX 77079",29.7871044,-95.5947165
5TFJC5AB0NX001141,58640,58640,59075,Toyota,Tundra,2022,8 Speed Automatic,0 miles,Toyota of Laredo,"6324 Bob Bullock Loop, Laredo, TX 78041",27.5561385,-99.4501652
5TFJA5EC3NX008111,59218,60713,60713,Toyota,Tundra,2022,8 Speed Automatic,5 miles,Sterling McCall Toyota Fort Bend,"20465 Southwest Freeway, Richmond, TX 77469",29.5586332,-95.6946978
5TFJC5AB2NX001125,59233,59233,59233,Toyota,Tundra,2022,Automatic,0 miles,Gullo Toyota of Conroe,"500 I-45 South, Conroe, TX 77304",30.3009349,-95.4686477
5TFJC5DB8NX004686,60242,60242,60242,Toyota,Tundra,2022,Automatic,0 miles,Gullo Toyota of Conroe,"500 I-45 South, Conroe, TX 77304",30.3009349,-95.4686477
5TFJA5DB5NX014601,59949,59949,60384,Toyota,Tundra,2022,Automatic,5 miles,"Powell Watson Motors, Inc.","6301 Arena Blvd, Laredo, TX 78041",27.5570758,-99.4491939
5TFMA5AB2NX006201,62052,62052,62052,Toyota,Tundra,2022,Automatic,"4,359 miles",Gullo Toyota of Conroe,"500 I-45 South, Conroe, TX 77304",30.3009349,-95.4686477
5TFNA5ABXNX011988,62325,62325,62325,Toyota,Tundra,2022,Automatic,0 miles,Gullo Toyota of Conroe,"500 I-45 South, Conroe, TX 77304",30.3009349,-95.4686477
5TFLA5ABXNX011111,66645,66645,66645,Toyota,Tundra,2022,Automatic,0 miles,Don McGill Toyota of Houston,"11800 Katy Freeway, Houston, TX 77079",29.7871044,-95.5947165
5TFMA5DB1NX036740,67771,67771,67771,Toyota,Tundra,2022,Automatic,0 miles,Gullo Toyota of Conroe,"500 I-45 South, Conroe, TX 77304",30.3009349,-95.4686477
5TFPC5DB5NX004915,68600,68600,68600,Toyota,Tundra,2022,Automatic,5 miles,Gullo Toyota of Conroe,"500 I-45 South, Conroe, TX 77304",30.3009349,-95.4686477
5TFMA5DB6NX034823,67253,68748,68748,Toyota,Tundra,2022,Automatic,10 miles,Sterling McCall Toyota Fort Bend,"20465 Southwest Freeway, Richmond, TX 77469",29.5586332,-95.6946978
5TFVC5DB5NX002511,78001,78001,78001,Toyota,Tundra,2022,Automatic,6 miles,Gullo Toyota of Conroe,"500 I-45 South, Conroe, TX 77304",30.3009349,-95.4686477
5TFVC5DB8NX002583,78426,78426,78426,Toyota,Tundra,2022,Automatic,0 miles,Mike Calvert Toyota,"2333 South Loop West, Houston, TX 77054",29.6761391,-95.4140206
5TFLA5DB1NX019691,78990,78990,78990,Toyota,Tundra,2022,Automatic,248 miles,Mike Calvert Toyota,"2333 South Loop West, Houston, TX 77054",29.6761391,-95.4140206
